gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,n_services,charge_tenure_ratio,charge_consistency,tenure_log,is_new_user,is_long_term,MonthlyCharges_log,TotalCharges_log,AvgCharges,LongTermCustomer
1,1,0,0,4,1,0,0,0,0,0,0,0,0,1,70.65,293.85,0,1,0,0,0,1,0,1,17.6625,1.0398089171974523,1.6094379124341003,1,0,4.271793154274181,5.686466752446513,73.4625,0
0,0,1,1,31,1,1,0,0,1,1,1,1,0,1,104.2,3243.45,1,1,0,0,0,1,0,6,3.361290322580645,1.0041019131942293,3.4657359027997265,0,0,4.65586330030361,8.084701123247454,104.62741935483871,1
1,0,1,1,47,1,0,1,0,1,0,0,1,0,0,90.05,4137.2,0,1,0,0,0,1,0,4,1.9159574468085105,0.977518399943294,3.871201010907891,0,0,4.511408806173617,8.3280161896653,88.02553191489362,1
1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,79.25,79.25,1,1,0,0,0,1,0,2,79.25,1.0,0.6931471805599453,1,0,4.385146762010125,4.385146762010125,79.25,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,44.9,44.9,1,0,0,1,0,0,0,1,44.9,1.0,0.6931471805599453,1,0,3.8264651170664994,3.8264651170664994,44.9,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.4,19.4,0,0,1,0,1,0,0,1,19.4,1.0,0.6931471805599453,1,0,3.0155349008501706,3.0155349008501706,19.4,0
0,1,1,1,59,1,1,0,0,1,0,0,1,0,1,88.75,5348.65,0,1,0,0,1,0,0,4,1.5042372881355932,1.0214657436142276,4.0943445622221,0,1,4.497028027368389,8.584786417189287,90.65508474576271,1
1,0,1,0,10,1,0,0,0,0,0,0,0,0,1,70.1,659.65,1,1,0,0,0,1,0,1,7.01,0.9410128388017118,2.3978952727983707,0,0,4.264087336809195,6.493224198860226,65.965,0
1,1,0,0,35,1,1,1,0,0,0,0,1,0,0,91.0,3180.5,0,1,0,0,1,0,0,4,2.6,0.9985871271585557,3.58351893845611,0,0,4.5217885770490405,8.065108062672847,90.87142857142857,1
1,0,0,0,4,0,0,0,0,1,0,0,0,0,1,29.65,118.5,1,0,0,0,0,1,0,1,7.4125,0.9991568296795953,1.6094379124341003,1,0,3.4226326623822203,4.783316371371566,29.625,0
1,0,1,1,32,1,0,1,1,0,0,0,1,1,1,90.8,3023.85,0,1,0,0,0,1,0,4,2.8375,1.040697274229075,3.4965075614664802,0,0,4.519612297626445,8.014616782458617,94.4953125,1
1,0,0,0,43,1,1,0,1,0,0,0,0,0,1,77.85,3365.85,1,1,0,0,0,1,0,3,1.8104651162790697,1.0054666845902227,3.784189633918261,0,0,4.367547313409047,8.121732868124141,78.27558139534884,1
1,0,0,0,4,1,0,0,0,0,0,0,1,0,0,54.3,195.3,1,0,0,0,0,1,0,2,13.575,0.8991712707182321,1.6094379124341003,1,0,4.012772908528289,5.279644101282416,48.825,0
0,1,1,0,54,1,0,0,0,0,0,0,0,2,1,18.95,1031.1,0,0,1,0,0,0,1,1,0.3509259259259259,1.0076223981237173,4.007333185232471,0,1,2.9932291433358724,6.939350840571888,19.09444444444444,1
0,1,0,0,11,1,1,0,0,0,0,1,1,0,1,95.15,997.65,1,1,0,1,0,0,0,4,8.65,0.9531839678975779,2.4849066497880004,0,0,4.565909472034789,6.906404366911181,90.69545454545454,0
0,1,0,0,66,1,1,1,0,0,0,1,1,2,1,102.4,6471.85,0,1,0,1,0,0,0,5,1.5515151515151515,0.9576009114583333,4.204692619390966,0,1,4.638604962074329,8.775371785096103,98.05833333333334,1
1,0,1,1,61,1,1,0,0,1,0,1,1,1,1,99.9,6241.35,0,1,0,0,0,1,0,5,1.637704918032787,1.0241963274750159,4.127134385045092,0,1,4.6141299273595635,8.73911199303063,102.31721311475411,1
1,0,1,1,72,1,1,1,1,1,1,1,1,2,0,88.7,6501.35,0,0,0,0,1,0,0,8,1.2319444444444445,1.0179991857697608,4.290459441148391,0,1,4.49647076906475,8.779918929005985,90.29652777777778,1
1,0,1,1,44,0,0,0,0,1,1,1,1,1,1,54.3,2317.1,0,0,0,0,0,1,0,4,1.2340909090909091,0.9698225347396618,3.8066624897703196,0,0,4.012772908528289,7.748503163607648,52.66136363636363,1
1,0,0,0,41,1,1,0,0,1,0,0,0,0,1,55.7,2237.55,0,0,0,1,0,0,0,3,1.3585365853658538,0.9797915663178175,3.7376696182833684,0,0,4.037774210733707,7.71358361381754,54.57439024390244,1
1,0,1,0,50,1,1,1,0,1,0,1,1,1,1,103.95,5231.3,0,1,0,0,0,1,0,6,2.079,1.0065031265031266,3.9318256327243257,0,1,4.653484046266642,8.562606230942732,104.626,1
1,0,1,0,47,1,1,1,0,1,1,1,1,1,1,110.85,5275.8,1,1,0,0,1,0,0,7,2.358510638297872,1.012639276768491,3.871201010907891,0,0,4.717158687936139,8.57107513236528,112.25106382978724,1
1,0,1,1,8,1,0,0,0,0,0,0,0,2,0,20.15,165.5,0,0,1,0,0,0,1,1,2.51875,1.0266749379652607,2.1972245773362196,0,0,3.0516399054922867,5.1149953094204985,20.6875,0
1,0,0,0,18,1,0,0,0,0,0,0,0,0,0,20.05,358.5,0,0,1,0,0,0,1,1,1.113888888888889,0.9933499584372402,2.9444389791664403,0,0,3.0469005601283903,5.884714177161102,19.916666666666668,0
1,0,1,1,72,1,1,1,1,1,1,1,1,2,1,91.95,6614.9,0,0,0,0,1,0,0,8,1.2770833333333333,0.999169234487342,4.290459441148391,0,1,4.532061714167453,8.797231121716262,91.8736111111111,1
1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,80.5,80.5,1,1,0,0,0,1,0,2,80.5,1.0,0.6931471805599453,1,0,4.400603020246817,4.400603020246817,80.5,0
0,1,0,0,42,1,1,0,0,1,0,0,0,0,0,55.65,2421.75,0,0,0,0,0,1,0,3,1.325,1.0361314337055578,3.7612001156935624,0,0,4.036891987474015,7.79265853761466,57.660714285714285,1
0,1,0,0,18,1,0,0,1,0,0,0,0,0,1,74.7,1294.6,0,1,0,0,0,1,0,2,4.15,0.9628142198423322,2.9444389791664403,0,0,4.3267781604434035,7.166729187297174,71.92222222222222,0
0,0,0,1,13,1,1,0,1,1,0,1,1,1,1,104.15,1299.1,0,1,0,0,1,0,0,6,8.011538461538462,0.9594889028398389,2.6390573296152584,0,0,4.655387902148709,7.170196463568123,99.93076923076923,0
0,0,1,1,68,1,1,0,1,0,1,0,0,1,1,83.65,5733.4,0,1,0,1,0,0,0,4,1.2301470588235295,1.0079462747442072,4.23410650459726,0,1,4.438525108579144,8.654238403340557,84.31470588235294,1
1,0,0,0,4,1,1,0,0,0,0,0,0,0,1,72.2,305.55,1,1,0,1,0,0,0,2,18.05,1.0579986149584488,1.6094379124341003,1,0,4.293195420967266,5.725380874208697,76.3875,0
1,0,0,0,69,1,1,1,1,1,0,1,1,2,1,110.05,7430.75,0,1,0,0,1,0,0,7,1.594927536231884,0.9785736391231917,4.248495242049359,0,1,4.709980550340436,8.913516641607119,107.69202898550725,1
1,0,0,0,17,1,0,0,0,0,1,0,0,0,0,51.5,900.5,1,0,0,0,0,0,1,2,3.0294117647058822,1.0285551113649343,2.8903717578961645,0,0,3.960813169597578,6.804060042643372,52.970588235294116,0
1,0,1,1,25,1,1,0,0,0,0,0,0,2,0,25.5,630.6,0,0,1,0,1,0,0,2,1.02,0.9891764705882353,3.258096538021482,0,0,3.2771447329921766,6.448256282381487,25.224,1
1,1,0,0,43,1,0,0,0,0,0,1,1,0,1,89.55,3856.75,1,1,0,0,0,0,1,3,2.082558139534884,1.001584148130835,3.784189633918261,0,0,4.505902184329423,8.257839390951315,89.69186046511628,1
0,0,1,1,59,1,0,0,0,0,0,0,0,2,0,19.5,1222.65,0,0,1,0,1,0,0,1,0.3305084745762712,1.0627118644067797,4.0943445622221,0,1,3.0204248861443626,7.109593474469011,20.722881355932206,1
0,1,0,0,5,1,0,1,1,0,0,0,0,0,0,80.7,374.8,0,1,0,0,0,1,0,3,16.14,0.9288723667905824,1.791759469228055,1,0,4.403054001865957,5.929057086979365,74.96000000000001,0
1,0,1,1,21,1,1,1,1,0,1,1,0,1,0,77.5,1625.0,1,0,0,0,0,0,1,6,3.6904761904761907,0.9984639016897081,3.091042453358316,0,0,4.363098624788363,7.3938782901077555,77.38095238095238,0
0,0,1,1,69,1,1,1,1,1,1,1,0,1,1,105.1,7234.8,0,1,0,0,1,0,0,7,1.5231884057971015,0.9976419972696812,4.248495242049359,0,1,4.664382045619937,8.886796206553328,104.85217391304349,1
1,0,0,0,13,0,0,0,0,0,0,0,0,0,1,25.15,331.85,0,0,0,1,0,0,0,0,1.9346153846153844,1.0149870010705002,2.6390573296152584,0,0,3.263849190510932,5.8076919380467125,25.52692307692308,0
1,0,1,0,42,1,1,0,1,1,0,1,0,0,1,95.25,3959.35,1,1,0,1,0,0,0,5,2.267857142857143,0.9897137857767779,3.7612001156935624,0,0,4.566948973167894,8.284087684181289,94.2702380952381,1
1,0,1,0,52,1,1,0,1,0,1,0,1,0,1,95.65,5088.4,0,1,0,0,1,0,0,5,1.839423076923077,1.0230407334432425,3.970291913552122,0,1,4.57109620565434,8.534915224403854,97.85384615384615,1
1,1,0,0,46,1,0,1,0,0,0,0,1,0,0,85.0,3969.4,1,1,0,0,0,1,0,3,1.8478260869565217,1.0151918158567774,3.8501476017100584,0,0,4.454347296253507,8.286622124273231,86.29130434782608,1
1,0,1,0,61,1,1,1,1,1,1,0,1,2,1,80.8,4860.85,0,0,0,1,0,0,0,7,1.3245901639344262,0.9862136828436943,4.127134385045092,0,1,4.404277243608702,8.48917430289871,79.68606557377049,1
1,0,0,0,29,0,0,0,0,0,0,0,0,1,1,24.85,788.05,0,0,0,0,0,0,1,0,0.856896551724138,1.0935266773052104,3.4011973816621555,0,0,3.2523106009544382,6.670829690194141,27.17413793103448,1
0,0,0,1,25,1,0,0,1,0,1,0,0,1,1,54.75,1266.35,0,0,0,0,1,0,0,3,2.19,0.925187214611872,3.258096538021482,0,0,4.020877410340228,7.144683385266964,50.653999999999996,1
0,0,1,1,5,1,0,0,0,0,1,1,0,0,1,85.75,470.95,1,1,0,0,0,1,0,3,17.15,1.0984256559766763,1.791759469228055,1,0,4.4630304188269685,6.1568730477709535,94.19,0
1,0,0,0,15,0,0,0,0,1,0,1,1,1,0,50.75,688.2,0,0,0,0,0,1,0,3,3.3833333333333333,0.9040394088669952,2.772588722239781,0,0,3.9464244321454784,6.5355315046537745,45.88,0
0,0,1,1,19,1,0,0,0,0,0,0,0,2,0,20.15,387.7,0,0,1,0,0,0,1,1,1.0605263157894735,1.0126681467937835,2.995732273553991,0,0,3.0516399054922867,5.962807837858177,20.405263157894737,0
1,0,0,0,44,1,0,0,0,0,0,0,0,2,0,20.05,845.25,0,0,1,0,0,0,1,1,0.4556818181818182,0.9581160734527318,3.8066624897703196,0,0,3.0469005601283903,6.740814824226485,19.210227272727273,1
0,1,0,0,6,1,1,0,1,0,0,1,1,0,1,98.25,560.6,1,1,0,0,0,1,0,5,16.375,0.9509754028837999,1.9459101490553132,1,0,4.5976419195673,6.330789852711601,93.43333333333334,0
1,0,1,1,58,1,1,1,1,1,1,0,0,2,0,71.6,4230.25,0,0,0,0,1,0,0,6,1.2344827586206895,1.0186500674243886,4.07753744390572,0,1,4.28496492183075,8.350252736660584,72.9353448275862,1
1,0,1,1,62,1,0,1,1,0,0,0,0,1,1,81.45,4983.05,0,1,0,0,1,0,0,3,1.3137096774193548,0.9867621141012692,4.143134726391533,0,1,4.412192049005608,8.513998092519696,80.37177419354839,1
0,0,1,1,70,0,0,0,1,1,1,1,1,1,1,58.4,4113.15,0,0,0,1,0,0,0,5,0.8342857142857143,1.0061521526418786,4.2626798770413155,0,1,4.084294226368599,8.32218753041356,58.75928571428571,1
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,25.7,25.7,1,0,0,0,0,0,1,0,25.7,1.0,0.6931471805599453,1,0,3.2846635654062037,3.2846635654062037,25.7,0
1,0,1,1,10,0,0,1,1,1,1,0,1,2,0,53.7,521.0,0,0,0,0,1,0,0,5,5.37,0.9702048417132216,2.3978952727983707,0,0,4.001863709427935,6.257667587882639,52.1,0
1,0,0,0,26,1,0,0,0,0,0,0,0,1,1,19.6,471.85,0,0,1,1,0,0,0,1,0.7538461538461539,0.9259222919937206,3.295836866004329,0,0,3.0252910757955354,6.158778213461521,18.148076923076925,1
1,0,0,0,66,1,1,0,1,0,0,0,1,0,0,89.4,5976.9,0,1,0,0,1,0,0,4,1.3545454545454547,1.0129652226967663,4.204692619390966,0,1,4.504244267398131,8.695824614701293,90.5590909090909,1
0,0,1,1,7,1,0,0,0,0,0,0,0,0,1,69.0,506.9,1,1,0,0,0,1,0,1,9.857142857142858,1.0494824016563147,2.0794415416798357,0,0,4.248495242049359,6.2302845778072,72.41428571428571,0
1,0,1,1,51,1,1,0,1,0,1,0,0,1,0,84.2,4299.75,0,1,0,1,0,0,0,4,1.6509803921568629,1.0012924409668855,3.9512437185814275,0,1,4.44500143383527,8.366544705077148,84.30882352941177,1
1,0,1,1,72,1,1,1,1,1,1,1,0,2,1,106.1,7548.6,0,1,0,0,1,0,0,7,1.473611111111111,0.9881401193842287,4.290459441148391,0,1,4.673762977453703,8.929249860707124,104.84166666666667,1
1,0,0,0,65,1,1,0,0,0,0,0,0,2,0,25.75,1654.75,0,0,1,0,0,0,1,2,0.39615384615384613,0.9886482449589246,4.189654742026425,0,1,3.2865344733420154,7.412009357365089,25.45769230769231,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,46.05,80.35,1,0,0,1,0,0,0,1,23.025,0.8724212812160694,1.0986122886681098,1,0,3.8512108660313884,4.3987608336650466,40.175,0
1,0,0,1,70,1,1,1,1,0,1,0,0,1,0,64.95,4551.5,0,0,0,1,0,0,0,5,0.9278571428571429,1.0010997470581766,4.2626798770413155,0,1,4.188896879163323,8.423431811601763,65.02142857142857,1
1,0,1,0,72,1,1,0,1,1,1,1,1,2,1,85.45,6227.5,0,0,0,0,1,0,0,7,1.1868055555555557,1.0122066185553604,4.290459441148391,0,1,4.4595662121293,8.736890812326147,86.49305555555556,1
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,20.05,20.05,0,0,1,0,0,0,1,1,20.05,1.0,0.6931471805599453,1,0,3.0469005601283903,3.0469005601283903,20.05,0
0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,76.4,76.4,1,1,0,0,0,0,1,2,76.4,1.0,0.6931471805599453,1,0,4.3489867805956814,4.3489867805956814,76.4,0
0,0,0,0,5,1,1,0,0,1,0,1,1,0,1,100.5,514.0,1,1,0,0,0,1,0,5,20.1,1.0228855721393035,1.791759469228055,1,0,4.620058798481842,6.244166900663736,102.8,0
1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,20.7,57.5,0,0,1,0,0,0,1,1,6.8999999999999995,0.925925925925926,1.3862943611198906,1,0,3.077312260546414,4.069026754237811,19.166666666666668,0
1,0,0,0,58,1,1,0,0,0,0,0,0,2,1,25.3,1474.35,0,0,1,0,1,0,0,2,0.4362068965517242,1.0047362682295216,4.07753744390572,0,1,3.269568939183719,7.296650528761137,25.419827586206896,1
1,1,1,1,22,0,0,1,0,0,0,0,1,0,0,40.05,880.2,1,0,0,0,0,0,1,2,1.8204545454545453,0.9989785495403475,3.1354942159291497,0,0,3.714790835898437,6.781284614928188,40.00909090909091,0
1,1,1,0,33,1,1,0,1,0,0,1,1,0,1,100.6,3270.25,0,1,0,1,0,0,0,5,3.0484848484848484,0.985074402072414,3.5263605246161616,0,0,4.6210435351443815,8.092927453844355,99.09848484848484,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,69.95,69.95,1,1,0,0,0,1,0,1,69.95,1.0,0.6931471805599453,1,0,4.261975403606051,4.261975403606051,69.95,0
1,1,1,0,54,1,1,0,0,0,0,0,0,0,0,74.0,3919.15,0,1,0,1,0,0,0,2,1.3703703703703705,0.9807682682682682,4.007333185232471,0,1,4.31748811353631,8.273885197358533,72.57685185185186,1
1,0,1,0,72,1,1,0,1,0,0,1,1,2,1,99.4,7285.7,0,1,0,0,0,1,0,5,1.3805555555555555,1.0180108428347865,4.290459441148391,0,1,4.609162207257629,8.893806047617373,101.19027777777778,1
1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,93.3,93.3,1,1,0,0,0,1,0,4,93.3,1.0,0.6931471805599453,1,0,4.546481189639412,4.546481189639412,93.3,0
1,0,0,0,3,1,0,0,0,1,0,0,0,0,1,49.15,169.05,1,0,0,0,0,1,0,2,16.383333333333333,1.1464903357070195,1.3862943611198906,1,0,3.9150185144079446,5.136092511453205,56.35,0
0,0,1,1,72,1,1,1,1,1,1,0,1,2,0,107.45,7658.3,0,1,0,0,1,0,0,7,1.4923611111111112,0.9899048653120314,4.290459441148391,0,1,4.6862892372728835,8.943675874746871,106.36527777777778,1
0,0,1,1,72,1,1,1,1,1,0,1,1,2,1,83.6,5959.3,0,0,0,0,1,0,0,7,1.161111111111111,0.9900485114300904,4.290459441148391,0,1,4.437934266612178,8.692876094363072,82.76805555555556,1
1,1,1,0,54,1,1,0,0,1,0,1,1,0,1,99.05,5295.7,0,1,0,0,1,0,0,5,1.8342592592592593,0.9900910501617215,4.007333185232471,0,1,4.605670061029742,8.574839264109055,98.06851851851852,1
0,0,1,0,59,1,1,0,1,0,1,1,1,1,1,80.1,4693.2,0,0,0,0,0,1,0,6,1.3576271186440676,0.9930806830444995,4.0943445622221,0,1,4.395682961121367,8.454082983087442,79.5457627118644,1
1,0,0,0,54,1,0,1,1,0,0,1,0,2,1,65.3,3512.9,0,0,0,1,0,0,0,4,1.2092592592592593,0.9962282343599342,4.007333185232471,0,1,4.194189897191817,8.164481810743938,65.0537037037037,1
1,0,0,0,60,1,1,0,0,1,0,1,0,2,1,89.55,5231.2,0,1,0,0,0,1,0,4,1.4925,0.973608784664061,4.110873864173311,0,1,4.505902184329423,8.562587118706123,87.18666666666667,1
0,0,1,0,60,0,0,0,1,1,1,1,1,2,0,60.8,3603.45,0,0,0,0,1,0,0,5,1.0133333333333332,0.9877878289473684,4.110873864173311,0,1,4.123903364463645,8.189924472198971,60.0575,1
1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,74.5,217.45,0,1,0,0,0,1,0,2,24.833333333333332,0.9729306487695749,1.3862943611198906,1,0,4.324132656254979,5.386557155397445,72.48333333333333,0
0,0,1,0,69,1,1,1,0,0,0,1,1,2,0,99.15,6875.35,0,1,0,1,0,0,0,5,1.4369565217391305,1.0049697793564136,4.248495242049359,0,1,4.606669062111827,8.83584326689432,99.64275362318841,1
0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,19.25,19.25,0,0,1,0,0,1,0,1,19.25,1.0,0.6931471805599453,1,0,3.0081547935525483,3.0081547935525483,19.25,0
1,0,1,1,50,0,0,1,0,0,0,1,0,0,1,39.45,2021.35,0,0,0,0,1,0,0,2,0.789,1.024765525982256,3.9318256327243257,0,1,3.700066643504501,7.612015480545652,40.427,1
0,0,0,0,56,0,0,0,0,0,0,1,1,0,1,44.85,2564.95,0,0,0,0,1,0,0,2,0.8008928571428572,1.0212414397197005,4.04305126783455,0,1,3.825375198702474,7.850084059405065,45.802678571428565,1
0,0,1,0,60,1,0,1,0,0,1,1,1,2,1,97.2,5611.75,0,1,0,0,0,1,0,5,1.62,0.9622342249657064,4.110873864173311,0,1,4.58700621536042,8.632796074488324,93.52916666666667,1
1,1,1,0,69,1,1,1,0,1,1,1,1,1,1,110.55,7610.1,0,1,0,0,0,0,1,7,1.6021739130434782,0.9976599217351976,4.248495242049359,0,1,4.714472920878541,8.937362987059018,110.2913043478261,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35.05,35.05,1,0,0,0,0,0,1,1,35.05,1.0,0.6931471805599453,1,0,3.584906863730958,3.584906863730958,35.05,0
0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,73.0,73.0,1,1,0,0,0,1,0,2,73.0,1.0,0.6931471805599453,1,0,4.30406509320417,4.30406509320417,73.0,0
0,0,1,0,3,1,0,0,0,0,0,0,0,0,1,19.9,45.75,0,0,1,0,0,0,1,1,6.633333333333333,0.7663316582914573,1.3862943611198906,1,0,3.039749158970765,3.844814255734696,15.25,0
1,0,1,1,60,1,0,0,1,0,1,1,1,2,0,76.95,4543.95,0,0,0,1,0,0,0,5,1.2825,0.9841780376868096,4.110873864173311,0,1,4.356067595503785,8.421772005450956,75.7325,1
0,0,0,0,13,0,0,0,0,1,1,0,0,2,0,35.4,450.4,0,0,0,0,0,0,1,2,2.723076923076923,0.9787049109083007,2.6390573296152584,0,0,3.594568774642695,6.112353864383436,34.646153846153844,0
1,0,1,1,62,1,0,0,0,0,0,0,0,2,0,20.45,1297.35,0,0,1,1,0,0,0,1,0.32983870967741935,1.0232273838630808,4.143134726391533,0,1,3.065724645374026,7.168849506524821,20.924999999999997,1
0,0,0,0,45,1,1,1,1,0,0,0,1,1,0,96.75,4442.75,0,1,0,1,0,0,0,5,2.15,1.0204421475739305,3.828641396489095,0,0,4.582413198865475,8.39925389355155,98.72777777777777,1
0,0,0,0,25,0,0,0,0,1,1,1,1,1,0,54.2,1423.15,0,0,0,0,0,1,0,4,2.168,1.0502952029520296,3.258096538021482,0,0,4.01096295328305,7.261330423503012,56.926,1
1,0,0,0,44,1,0,0,0,1,1,1,1,2,0,100.1,4378.35,0,1,0,1,0,0,0,5,2.275,0.9940854599945511,3.8066624897703196,0,0,4.616110126026426,8.384655590531366,99.50795454545455,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,45.25,74.2,0,0,0,0,0,0,1,1,22.625,0.819889502762431,1.0986122886681098,1,0,3.834061463958434,4.320151230955794,37.1,0
1,1,0,0,33,1,1,0,1,1,0,0,0,0,1,83.85,2716.3,1,1,0,0,1,0,0,4,2.5409090909090906,0.9816591677056795,3.5263605246161616,0,0,4.440884991680235,7.907394019230851,82.31212121212121,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,70.1,70.1,1,1,0,0,0,1,0,1,70.1,1.0,0.6931471805599453,1,0,4.264087336809195,4.264087336809195,70.1,0
0,0,0,0,22,1,0,0,0,0,0,0,0,1,0,20.85,450.65,0,0,1,1,0,0,0,1,0.9477272727272728,0.9824504033137125,3.1354942159291497,0,0,3.084200921541599,6.112907543595853,20.48409090909091,0
0,0,0,0,35,0,0,0,0,1,1,0,0,0,1,33.45,1175.85,0,0,0,0,0,0,1,2,0.9557142857142858,1.0043561819346571,3.58351893845611,0,0,3.539508997459668,7.0705966564879645,33.59571428571428,1
0,0,1,1,29,1,0,0,0,0,0,0,0,2,0,20.2,558.8,0,0,1,0,0,0,1,1,0.696551724137931,0.9539091840218504,3.4011973816621555,0,0,3.054001181677967,6.327579577081353,19.268965517241377,1
1,1,1,0,27,1,1,1,0,1,0,0,0,1,1,85.9,2220.1,0,1,0,0,0,1,0,4,3.1814814814814816,0.9572284741085672,3.332204510175204,0,0,4.464758032271346,7.705757847644463,82.22592592592592,1
1,0,0,1,54,1,0,0,1,1,1,0,0,1,1,61.0,3283.05,0,0,0,0,0,1,0,4,1.1296296296296295,0.9966757741347906,4.007333185232471,0,1,4.127134385045092,8.096832695791372,60.797222222222224,1
0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,70.65,142.35,1,1,0,0,0,1,0,1,35.325,1.0074309978768576,1.0986122886681098,1,0,4.271793154274181,4.9652891923293785,71.175,0
1,0,0,0,57,1,1,0,0,0,0,1,0,1,1,86.9,4939.25,0,1,0,0,0,1,0,3,1.524561403508772,0.9971635071568449,4.060443010546419,0,1,4.476199804691132,8.505171216188913,86.65350877192982,1
1,0,0,0,62,1,1,1,1,1,1,0,0,2,0,69.4,4237.5,0,0,0,1,0,0,0,6,1.1193548387096774,0.9848238356419076,4.143134726391533,0,1,4.254193263163997,8.35196471204846,68.34677419354838,1
0,0,1,1,15,1,0,0,0,0,0,0,0,1,0,20.35,335.95,0,0,1,0,1,0,0,1,1.3566666666666667,1.1005733005733005,2.772588722239781,0,0,3.0610517396746335,5.819934551392226,22.396666666666665,0
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,20.35,33.2,1,0,1,0,0,0,1,1,10.175,0.8157248157248157,1.0986122886681098,1,0,3.0610517396746335,3.5322256440685598,16.6,0
0,0,1,0,70,1,1,0,0,1,1,1,1,2,1,104.3,7188.5,0,1,0,1,0,0,0,6,1.49,0.9845911518970004,4.2626798770413155,0,1,4.6568134191399295,8.880376907267795,102.69285714285714,1
0,0,1,1,21,1,0,0,0,0,0,0,0,0,1,44.95,926.25,0,0,0,0,0,1,0,1,2.1404761904761904,0.981249006832989,3.091042453358316,0,0,3.827553848801696,6.8322232163697,44.107142857142854,0
0,0,0,1,23,1,0,0,0,0,1,0,0,1,1,49.45,1119.35,0,0,0,0,0,1,0,2,2.15,0.9841737371961136,3.1780538303479458,0,0,3.920982746799618,7.021396415471186,48.667391304347824,0
1,0,0,0,6,1,0,0,0,0,0,0,0,1,0,20.6,116.6,0,0,1,0,0,0,1,1,3.4333333333333336,0.9433656957928801,1.9459101490553132,1,0,3.0726933146901194,4.767289035464526,19.433333333333334,0
1,0,1,1,4,1,0,0,0,0,0,0,0,2,0,19.55,68.8,0,0,1,0,1,0,0,1,4.8875,0.8797953964194373,1.6094379124341003,1,0,3.022860940942244,4.2456340097683265,17.2,0
0,0,0,0,3,1,0,1,0,1,0,1,1,0,1,99.0,287.4,1,1,0,0,1,0,0,5,33.0,0.9676767676767676,1.3862943611198906,1,0,4.605170185988092,5.664348405410794,95.8,0
0,0,0,0,23,1,1,0,0,0,0,1,1,0,1,93.5,2341.55,0,1,0,0,0,1,0,4,4.065217391304348,1.0888398046965824,3.1780538303479458,0,0,4.548599834499697,7.758995358601965,101.80652173913045,0
1,0,0,0,26,0,0,1,0,0,1,1,1,1,0,54.55,1362.85,0,0,0,0,1,0,0,4,2.098076923076923,0.9609038990340548,3.295836866004329,0,0,4.017283516085639,7.218066861681702,52.41730769230769,1
0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,20.05,163.6,0,0,1,0,0,0,1,1,2.50625,1.0199501246882792,2.1972245773362196,0,0,3.0469005601283903,5.103518288242969,20.45,0
1,0,0,0,26,1,1,0,0,0,0,0,1,0,1,83.95,2254.2,1,1,0,0,0,1,0,3,3.228846153846154,1.0327575938058366,3.295836866004329,0,0,4.442062848117941,7.720993939799903,86.69999999999999,1
1,0,0,0,2,1,1,0,1,0,0,0,0,0,1,79.45,145.15,0,1,0,0,0,1,0,3,39.725,0.9134675896790434,1.0986122886681098,1,0,4.387635873438392,4.984633491557255,72.575,0
1,0,0,0,67,1,1,1,1,1,1,1,1,2,0,116.2,7752.3,1,1,0,0,1,0,0,8,1.7343283582089553,0.9957484522310992,4.219507705176107,0,1,4.763881877142913,8.955873838169165,115.70597014925373,1
0,0,1,0,71,1,1,0,0,0,0,1,1,2,1,93.7,6585.35,1,1,0,1,0,0,0,4,1.319718309859155,0.9898762908292874,4.276666119016055,0,1,4.550714000192032,8.79275460455494,92.75140845070423,1
0,0,0,0,59,1,1,1,1,1,1,0,1,1,0,79.85,4786.1,0,0,0,0,1,0,0,7,1.3533898305084744,1.015909066788364,4.0943445622221,0,1,4.392595586023115,8.473680079084492,81.12033898305086,1
